lemma,sentence,sense,kannada_meaning,english_meaning
ತಿಳಿ,"ಎಲೆಗಳು ಬಣ್ಣ - ತಿಳಿ ಹಸಿರು, ಪ್ರಕಾಶಮಾನವಾದ ಹಸಿರು ಬೆಳ್ಳಿ.",2,"ಸ್ವಚ್ಛತೆ, ನೈರ್ಮಲ್ಯ","Cleanliness, hygiene"
ತಿಳಿ,ಅದು ಗಾಢ ಜೇನುತುಪ್ಪ ಬಣ್ಣದಿಂದ ತಿಳಿ ಹಳದಿ(ಸ್ಟ್ರಾ ಹಳದಿ) ಬಣ್ಣವನ್ನು ಹೊಂದಿದೆ.,2,"ಸ್ವಚ್ಛತೆ, ನೈರ್ಮಲ್ಯ","Cleanliness, hygiene"
ತಿಳಿ,"ಗುಲಾಬಿಗಳು, ಸ್ಟೆತಾನೊಟಿಸ್, ಬಿಳಿ ಬಣ್ಣ ಬಣ್ಣದ ಹೂವುಳ್ಳ ಗಿಡ, ಸೊಗಸಾದ ಬಿಳಿ ಕ್ಯಾಲಾ ಲಿಲ್ಲಿಗಳು, ಬೃಹತ್ ಮತ್ತು ಪರಿಮಳಯುಕ್ತ ಕ್ಯಾಸಾ ಬ್ಲಾಂಕಾ ಲಿಲ್ಲಿಗಳು, ಹೈಡ್ರೇಂಜ, ಸ್ನೋಬಾಲ್ ಮಾಮ್ಸ್, ಮತ್ತು ಡೈಸಿಗಳು (ಶಾಸ್ತಾ ಡೈಸಿಗಳು ಎಂದು ಕೂಡ ಕರೆಯಲ್ಪಡುತ್ತವೆ) ಮುಂತಾದ ಬಿಳಿ ಮತ್ತು ತಿಳಿ ಬಣ್ಣದ ಹೂವುಗಳು, .",2,"ಸ್ವಚ್ಛತೆ, ನೈರ್ಮಲ್ಯ","Cleanliness, hygiene"
ತಿಳಿ,"ಫ್ಯಾಷನ್ ಪ್ರವೃತ್ತಿಗಳು ಹಾಗೂ ಋತುಗಳ ಅನುಗುಣವಾಗಿ, ಮಹಿಳೆಯರು ಬೇಸಿಗೆಯಲ್ಲಿ ಬಟ್ಟೆಗಳನ್ನು ಗಾಢ ಬಣ್ಣಗಳು ಆರಿಸಿಕೊಳ್ಳಬಹುದು (ತಿಳಿ ಗುಲಾಬಿ, ತಿಳಿ ಹಸಿರು ಅಥವಾ ಆಕಾಶ ನೀಲಿ), ಅಥವಾ ಚಳಿಗಾಲದ - ಒಂದು ಮ್ಯೂಟ್ ಮತ್ತು ಆಳವಾದ (ಕಪ್ಪು, ನೀಲಿ ಬೂದು, ಕಪ್ಪು ಅಥವಾ ಕಂದು).",2,"ಸ್ವಚ್ಛತೆ, ನೈರ್ಮಲ್ಯ","Cleanliness, hygiene"
ತಿಳಿ,"ತಿಳಿ ಗುಲಾಬಿ ಬಣ್ಣದ ಬ್ರೈಡಲ್ ಲೆಹೆಂಗಾ ತೊಟ್ಟಿದ್ದ ಅನುಷ್ಕಾ ಸುರಸುಂದರಿಯಾಗಿ ಕಂಗೊಳಿಸಿದ್ದರೆ, ಅದಕ್ಕೆ ಸೂಟ್ ಆಗುವಂಥದೇ ಶೆರ್ವಾನಿ ಧರಿಸಿದ್ದ ಕೋಹ್ಲಿ ಸಹ ತಾವೂ ಕಡಿಮೆ ಇಲ್ಲ ಎಂಬಂತೆ ಕಂಡುಬಂದರು.",2,"ಸ್ವಚ್ಛತೆ, ನೈರ್ಮಲ್ಯ","Cleanliness, hygiene"
ತಿಳಿ,"ತಿಳಿ ಹಸಿರು ತೊಟ್ಟಿನಿಂದ ಕೂಡಿದ ಅಚ್ಚ ಬಿಳಿ ಬಣ್ಣದ ಉಗುನಿ ಹೂವು ಆಕರ್ಷಕ ರಚನೆ ಹೊಂದಿದ್ದು, ಮುಳ್ಳಿಗೆ ಜೋಡಿಸಿದ ಅವುಗಳನ್ನು ನೋಡುವುದೇ ಒಂದು ಚಂದ.",2,"ಸ್ವಚ್ಛತೆ, ನೈರ್ಮಲ್ಯ","Cleanliness, hygiene"
ತಿಳಿ,"ರೈಟ್ ಇನ್ ದ ರೈನ್ ನಿಂದ ಬಿಳಿ, ಕಂದು, ಮತ್ತು ತಿಳಿ ಹಸಿರುಗಳಲ್ಲಿ ಲಭ್ಯವಿರುವ ಎಲ್ಲಾ-ಹವಾಮಾನ ಕಾಪಿಯರ್ (ಮತ್ತು ಲೇಸರ್ ಮುದ್ರಕ) ಕಾಗದದಲ್ಲೂ ನನಗೆ ತುಂಬಾ ಸಂತೋಷವಾಗಿದೆ.",2,"ಸ್ವಚ್ಛತೆ, ನೈರ್ಮಲ್ಯ","Cleanliness, hygiene"
ತಿಳಿ,ಅವರು ಟಚ್ ಸುಗಮ ಮತ್ತು ತಿಳಿ ಹಸಿರು ಬಣ್ಣವನ್ನು ಬಳಿಯಲಾಗಿದೆ ಇವೆ.,2,"ಸ್ವಚ್ಛತೆ, ನೈರ್ಮಲ್ಯ","Cleanliness, hygiene"
ತಿಳಿ,"ಮದುವೆಯ ಉಡುಪುಗಳು ಹೆಚ್ಚು ವೈವಿಧ್ಯಮಯವಾಗುತ್ತಿವೆ - ಕೆಂಪು, ನೇರಳೆ, ಗುಲಾಬಿ, ಸಹ ಹಳದಿ ಅಥವಾ ತಿಳಿ ಹಸಿರು - ನೀವು ಸಾಮಾನ್ಯ ಬಿಳಿ ಅಥವಾ ಕೆನೆಗೆ ನಿಮ್ಮನ್ನು ಮಿತಿಗೊಳಿಸಲು ಅಗತ್ಯವಿಲ್ಲ - ಎಲ್ಲಾ ಮತ್ತು ಅನೇಕ ಇತರ ಬಣ್ಣಗಳನ್ನು ಮದುವೆಯ ಫ್ಯಾಷನ್ 2013 ರಲ್ಲಿ ಬಳಸಲಾಗುತ್ತದೆ.",2,"ಸ್ವಚ್ಛತೆ, ನೈರ್ಮಲ್ಯ","Cleanliness, hygiene"
ತಿಳಿ,ಹುಬ್ಬು ತಿಳಿ ಹಳದಿಕಂದು.,2,"ಸ್ವಚ್ಛತೆ, ನೈರ್ಮಲ್ಯ","Cleanliness, hygiene"
ತಿಳಿ,"ಅವರಿಗೆ, ಎಲ್ಲಾ ಅಂಶಗಳು ಪೂರ್ವ ಮುಖ ಲಘುವಾಗಿ ಉಪ್ಪುಸಹಿತ ನೀರಿನಲ್ಲಿ ಕುದಿ, ಮತ್ತು ನಂತರ ಒಂದು ಕಡಾಯಿ ಮತ್ತು ತಿಳಿ ಸಾರನ್ನು ಸೇರಿಸಿ ಆಗಿ ಬದಲಾಯಿಸುವಂತೆ ಅಗತ್ಯವಿದೆ, ಔಟ್ ಮುಚ್ಚಳವನ್ನು ಅಡಿಯಲ್ಲಿ ನಂತರ ಕತ್ತರಿಸಿದ ಗಿಡಮೂಲಿಕೆಗಳೊಂದಿಗೆ ತುಂತುರು ಅರ್ಧ ಗಂಟೆ ಮುಚ್ಚಲಾಗಿದೆ ಪುಟ್.",2,"ಸ್ವಚ್ಛತೆ, ನೈರ್ಮಲ್ಯ","Cleanliness, hygiene"
ತಿಳಿ,ಮರಳು ಅಥವಾ ಮಣ್ಣಿನಲ್ಲಿ ತಟ್ಟೆಯಂತಹ ಹೊಂಡದಲ್ಲಿ ಮೊಟ್ಟೆ ಕಂದು ಚುಕ್ಕೆ ಗಳಿರುವ ಮರುಳು ಬಣ್ಣದ ಅಥವಾ ತಿಳಿ ಹಸಿರಿನ ೨-೩ ಮೊಟ್ಟೆಗಳು.,2,"ಸ್ವಚ್ಛತೆ, ನೈರ್ಮಲ್ಯ","Cleanliness, hygiene"
ತಿಳಿ,"ಕಾಯಿಗಳು ಉದ್ದ, ತಿಳಿ ಹಸಿರು ಬಣ್ಣ, ಹೆಕ್ಟೇರಿಗೆ ಸುಮಾರು ೨೬ ಟನ್ನುಗಳವರೆಗೆ ಪಸಲು.",2,"ಸ್ವಚ್ಛತೆ, ನೈರ್ಮಲ್ಯ","Cleanliness, hygiene"
ತಿಳಿ,ಹಾಗೆಯೇ ಹಿನ್ನೆಲೆಯ ತಿಳಿ ನೀರಲ್ಲಿ ಹೊಳೆಯುವ ಮೋಡಗಳು ಪ್ರತಿಫಲನಗೊಂಡಾಗಿನ ಈ ಸುಂದರ ದೃಶವನ್ನು ಕ್ಯಾಮೆರಾ ಕಣ್ಣಲ್ಲಿ ಸೆರೆಹಿಡಿದವರು ಭಾಗ್ಯ.,2,"ಸ್ವಚ್ಛತೆ, ನೈರ್ಮಲ್ಯ","Cleanliness, hygiene"
ತಿಳಿ,"ಹಳದಿ-ಹಸಿರು, ಮೂರನೇ - - ತಿಳಿ ಕೆಂಪು ಕೆಲವು ಪ್ರಭೇದಗಳಲ್ಲಿ, ಗರಿಯಂಥ ಎಲೆಗಳು ತಿಳಿ ಹಸಿರು, ಇತರರು.",2,"ಸ್ವಚ್ಛತೆ, ನೈರ್ಮಲ್ಯ","Cleanliness, hygiene"
ತಿಳಿ,"ಹೆಣ್ಣು ಹಕ್ಕಿಯ ಬೆನ್ನು ಕಂದು ಗೆಂಪು ಇದ್ದು -ರೆಕ್ಕೆ ಹೊಟ್ಟೆ, ಬಾಲದ ಅಡಿಯಲ್ಲಿ ಕಂದು ಕೆಂಪು ತಿಳಿ ಬಣ್ಣವನ್ನು ಕೂಡಿದೆ.",2,"ಸ್ವಚ್ಛತೆ, ನೈರ್ಮಲ್ಯ","Cleanliness, hygiene"
ತಿಳಿ,"ಬಿಳಿ, ತಿಳಿ ಗುಲಾಬಿ ಬಣ್ಣದ ಪಟ್ಟಾ–ಪಟ್ಟಿಯ ಬ್ಲೇಜರ್ ಧರಿಸಿನಲ್ಲಿ ಕಂಗೊಳಿಸಿದ ಪ್ರಿಯಾಂಕ ಎಲ್ಲರ ಮೆಚ್ಚುಗೆಗೆ ಪಾತ್ರರಾಗಿದ್ದಾರೆ.",2,"ಸ್ವಚ್ಛತೆ, ನೈರ್ಮಲ್ಯ","Cleanliness, hygiene"
ತಿಳಿ,"ಲ್ಯಾಶಸ್ ಕೇವಲ ಕಲ್ಲಿದ್ದಲಿನ ಕಪ್ಪು, ತಿಳಿ ಕಣ್ಣುಗಳು ಹೊಂದಿದೆ ಎಂದು ತೋರುತ್ತಿಲ್ಲ.",2,"ಸ್ವಚ್ಛತೆ, ನೈರ್ಮಲ್ಯ","Cleanliness, hygiene"
ತಿಳಿ,", ತಿಳಿ ಹಸಿರು ಅಥವಾ ಕೆಂಪು ಮಣ್ಣಿನ ಟೇಕ್ ಒಂದು ಸಣ್ಣ ತುಂಡು ಮಾಡಿ.",2,"ಸ್ವಚ್ಛತೆ, ನೈರ್ಮಲ್ಯ","Cleanliness, hygiene"
ತೀರ್ಥ,"ಒಟ್ಟಿನಲ್ಲಿ ನದಿ ಮೂಲ, ಅರಣ್ಯ ವಿಶೇಷ, ವನ್ಯಸಂಕುಲ, ಜಲಚರ, ನದಿ ದಂಡೆಯ ಕಾಡು, ತೀರ್ಥ ಕ್ಷೇತ್ರ, ಮಳೆಯ ಸ್ಥಿತಿ, ಕೃಷಿ ವಿಶೇಷ ಬಿತ್ತರಿಸಬೇಕು.",1,"ಕೊಳ, ನದಿ ಜಲಪ್ರದೇಶವಿರುವ ಪುಣ್ಯ ಕ್ಷೇತ್ರ",A holy place with pond and river water area
ತೀರ್ಥ,ವಾರಕರಿ ಸಂಪ್ರದಾಯದವರಿಗೆ ಆಳಂದಿ ಒಂದು ತೀರ್ಥ ಕ್ಷೇತ್ರ.,1,"ಕೊಳ, ನದಿ ಜಲಪ್ರದೇಶವಿರುವ ಪುಣ್ಯ ಕ್ಷೇತ್ರ",A holy place with pond and river water area
ತೀರ್ಥ,ಬೆಂಗಳೂರು: ಅಯೋಧ್ಯೆಯಲ್ಲಿ ಶ್ರೀರಾಮ ಜನ್ಮ ಭೂಮಿಯಲ್ಲಿ ರಾಮಮಂದಿರ ನಿರ್ಮಾಣ ಹಾಗೂ ಸಂಬಂಧಪಟ್ಟ ವಿಷಯಗಳ ಮೇಲ್ವಿಚಾರಣೆಗಾಗಿ ಸುಪ್ರೀಂ ಕೋರ್ಟ್‌ ಮಾರ್ಗಸೂಚಿಯಂತೆ ಕೇಂದ್ರ ಸರ್ಕಾರ ಶ್ರೀರಾಮ ಜನ್ಮಭೂಮಿ ತೀರ್ಥ ಕ್ಷೇತ್ರ ಟ್ರಸ್ಟ್‌ ರಚಿಸುವುದಾಗಿ ಪ್ರಕಟಿಸಿರುವುದನ್ನು ಮುಖ್ಯಮಂತ್ರಿ ಬಿ.,1,"ಕೊಳ, ನದಿ ಜಲಪ್ರದೇಶವಿರುವ ಪುಣ್ಯ ಕ್ಷೇತ್ರ",A holy place with pond and river water area
ತೀರ್ಥ,ನೇ ಶತಮಾನದಲ್ಲಿ ಸಾಂತರಸರು ಕುಮಧ್ವತಿ ನದಿಯ ಉಗಮ ಸ್ಥಾನದಲ್ಲಿ ತೀರ್ಥ ಕೋಳವನ್ನ ನಿರ್ಮಿಸಿರುವುದು ಪುರಾತತ್ವ ಸಂಗ್ರಾಹಲಯ ಮತ್ತು ಪರಂಪರೆ ಇಲಾಖೆಯ ಸಹಾಯಕ ನಿರ್ದೇಶಕ ಆರ್.,1,"ಕೊಳ, ನದಿ ಜಲಪ್ರದೇಶವಿರುವ ಪುಣ್ಯ ಕ್ಷೇತ್ರ",A holy place with pond and river water area
ತೀರ್ಥ,ಅಂದು ಮುಂಜಾನೆಯಿಂದಲೇ ನವ ವಧು ವರರು ಪರ್ವತವೇರಿ ಪವಿತ್ರ ತೀರ್ಥ ಕೆರೆಗಳಲ್ಲಿ ಮಿಂದು ಶ್ರೀದೇವರಿಗೆ ಸೇವೆ ಸಲ್ಲಿಸಿ ಪುನೀತರಾಗುತ್ತಾರೆ.,1,"ಕೊಳ, ನದಿ ಜಲಪ್ರದೇಶವಿರುವ ಪುಣ್ಯ ಕ್ಷೇತ್ರ",A holy place with pond and river water area
ತೀರ್ಥ,ತೀರ್ಥ ಕ್ಷೇತ್ರಗಳ ಸಂದರ್ಶನ ಆತ್ಮ ತೃಪ್ತಿ ಕೊಡಲಿದೆ.,1,"ಕೊಳ, ನದಿ ಜಲಪ್ರದೇಶವಿರುವ ಪುಣ್ಯ ಕ್ಷೇತ್ರ",A holy place with pond and river water area
ತೀರ್ಥ,೪)ಗೆ ಹೊಂದಿಕೊಮಡು ಸುಮಾರು ೪೦ ಎಕರೆ ಜಮೀನು ಹೊಂದಿರುವ ನವಗ್ರಹ ತೀರ್ಥ ಕ್ಷೇತ್ರವು ತುಂಬಾ ಪ್ರಸಿದ್ಧಿಯನ್ನು ಪಡೆದಿದೆ.,1,"ಕೊಳ, ನದಿ ಜಲಪ್ರದೇಶವಿರುವ ಪುಣ್ಯ ಕ್ಷೇತ್ರ",A holy place with pond and river water area
ತೀರ್ಥ,"ಭಾರತ ದೇಶವು ಸಾಕಷ್ಟು ಪುಣ್ಯ ಕ್ಷೇತ್ರಗಳು, ತೀರ್ಥ ಕ್ಷೇತ್ರಗಳಿಂದ ಕೂಡಿರುವ ನೆಲೆಬೀಡಾಗಿದೆ.",1,"ಕೊಳ, ನದಿ ಜಲಪ್ರದೇಶವಿರುವ ಪುಣ್ಯ ಕ್ಷೇತ್ರ",A holy place with pond and river water area
ತೀರ್ಥ,ಮುಳಬಾಗಿಲು: ಇಲ್ಲಿನ ನರಸಿಂಹ ತೀರ್ಥ ಸಮೀಪ ರಾಷ್ಟ್ರೀಯ ಹೆದ್ದಾರಿಯಲ್ಲಿ ಜೈಲೋ ಕಾರಿಗೆ ಹಾಲಿನ ಲಾರಿ ಡಿಕ್ಕಿ ಹೊಡೆದು ಪರಿಣಾಮ ಮೂವರು ಮೃತಪಟ್ಟಿರುವ ಘಟನೆ ನಡೆದಿದೆ.,1,"ಕೊಳ, ನದಿ ಜಲಪ್ರದೇಶವಿರುವ ಪುಣ್ಯ ಕ್ಷೇತ್ರ",A holy place with pond and river water area
ತೀರ್ಥ,"ಡೆಹ್ರಾಡೂನ್: ಪ್ರಸಿದ್ಧ ತೀರ್ಥ ಕ್ಷೇತ್ರ ಬದರಿನಾಥ, ಕೇದಾರನಾಥ​ ದೇಗುಲ ಸಮಿತಿಗೆ ಉತ್ತರಾಖಂಡ ಮುಖ್ಯಮಂತ್ರಿ ತ್ರಿವೇಂದ್ರ ಸಿಂಗ್​ಅವರು ಉದ್ಯಮಿ ಮುಖೇಶ್ ಅಂಬಾನಿ ಅವರ ಪುತ್ರ ಅನಂತ್​ ಅಂಬಾನಿ ಅವರನ್ನು ನೇಮಕ ಮಾಡಿದ್ದಾರೆ.",1,"ಕೊಳ, ನದಿ ಜಲಪ್ರದೇಶವಿರುವ ಪುಣ್ಯ ಕ್ಷೇತ್ರ",A holy place with pond and river water area
ತೀರ್ಥ,ಅಂತೆಯೆ ಇದೊಂದು ಐದು ಸಂಗಮಗಳ ತೀರ್ಥ ಯಾತ್ರೆ ಎಂದೆ ಜನಜನಿತವಾಗಿದೆ ಹಾಗೂ ಯೋಗ್ಯವಾದ ಋತುಮಾನದಲ್ಲಿ ಈ ತಾಣಗಳನ್ನು ದರ್ಶಿಸಲು ದೇಶದೆಲ್ಲೆಡೆಯಿಂದ ಅಪಾರ ಸಂಖ್ಯೆಯಲ್ಲಿ ಭಕ್ತರು ಉತ್ತರಾಖಂಡ ರಾಜ್ಯಕ್ಕೆ ಭೇಟಿ ನೀಡುತ್ತಾರೆ.,1,"ಕೊಳ, ನದಿ ಜಲಪ್ರದೇಶವಿರುವ ಪುಣ್ಯ ಕ್ಷೇತ್ರ",A holy place with pond and river water area
ತೀರ್ಥ,ಆ ಜಲಧಾರೆಯೇ ಲಕ್ಷ್ಮಣ ತೀರ್ಥ ಎಂದು ಜನ ನಂಬಿದ್ದಾರೆ.,1,"ಕೊಳ, ನದಿ ಜಲಪ್ರದೇಶವಿರುವ ಪುಣ್ಯ ಕ್ಷೇತ್ರ",A holy place with pond and river water area
ತೀರ್ಥ,ರಾಜ್ಯದ ಪ್ರಸಿದ್ದ ತೀರ್ಥ ಕ್ಷೇತ್ರಗಳಲ್ಲಿ ಒಂದಾದ ಕುಕ್ಕೆ ಸುಬ್ರಮಣ್ಯ ದೇವಸ್ಥಾನದ ತೀರ್ಥ ಬಾವಿಯಲ್ಲಿ ದಿನೇ ದಿನೇ ನೀರು ಬರಿದಾಗುತ್ತಿರುವ ಕಾರಣ ದೇವಸ್ಥಾನದಿಂದ 2 ಕಿ.,1,"ಕೊಳ, ನದಿ ಜಲಪ್ರದೇಶವಿರುವ ಪುಣ್ಯ ಕ್ಷೇತ್ರ",A holy place with pond and river water area
ತೀರ್ಥ,ಸಿದ್ಧನಾಥ ತೀರ್ಥ ಮಧ್ಯಪ್ರದೇಶದ ಉಜ್ಜೈನಿಯಲ್ಲಿ ಶಿಪ್ರ ನದಿ ತೀರದಲ್ಲಿದೆ.,1,"ಕೊಳ, ನದಿ ಜಲಪ್ರದೇಶವಿರುವ ಪುಣ್ಯ ಕ್ಷೇತ್ರ",A holy place with pond and river water area
ತೀರ್ಥ,ಮಿ ದೂರದಲ್ಲಿ ಇರುವ ಭಗವಾನ್ ವಾಲ್ಮೀಕಿ ತೀರ್ಥ ಸ್ಥಳವಾಗಿತ್ತು.,1,"ಕೊಳ, ನದಿ ಜಲಪ್ರದೇಶವಿರುವ ಪುಣ್ಯ ಕ್ಷೇತ್ರ",A holy place with pond and river water area
ತೀರ್ಥ,ನಮಗೆ ಬಾಪೂ ಭಕ್ತರಿಗೆ ಶ್ರೀ ಅನಿರುದ್ಧ ಗುರುಕ್ಪೇತ್ರಂ ಎಂದರೆ ಈ ಸಂಸಾರದ ಸರ್ವೋಚ್ಚ ತೀರ್ಥ ಸ್ಥಳವೇ ಸರಿ.,1,"ಕೊಳ, ನದಿ ಜಲಪ್ರದೇಶವಿರುವ ಪುಣ್ಯ ಕ್ಷೇತ್ರ",A holy place with pond and river water area
ತೀರ್ಥ,ಉಡುಪಿ: ಅಯೋಧ್ಯೆಯಲ್ಲಿ ರಾಮ ಮಂದಿರ ನಿರ್ಮಾಣ ಹಾಗೂ ಕ್ಷೇತ್ರದ ಅಭಿವೃದ್ಧಿಗಾಗಿ ಸುಪ್ರೀಂ ಕೋರ್ಟ್ ಆದೇಶದಂತೆ ಕೇಂದ್ರ ಸರ್ಕಾರ ಶ್ರೀರಾಮ ಜನ್ಮಭೂಮಿ ತೀರ್ಥ ಕ್ಷೇತ್ರ ಟ್ರಸ್ಟ್‌ ರಚಿಸಿದೆ.,1,"ಕೊಳ, ನದಿ ಜಲಪ್ರದೇಶವಿರುವ ಪುಣ್ಯ ಕ್ಷೇತ್ರ",A holy place with pond and river water area
ತೀರ್ಥ,ಲಕ್ನೋ : ಉತ್ತರ ಪ್ರದೇಶ ಮುಖ್ಯಮಂತ್ರಿ ಯೋಗಿ ಆದಿತ್ಯನಾಥ್‌ ಅವರು ವೃಂದಾವನ ಮತ್ತು ಬಾರ್‌ಸಾನಾ ವನ್ನು ಪವಿತ್ರ ತೀರ್ಥ ಕ್ಷೇತ್ರಗಳೆಂದು ಘೋಷಿಸಿದ್ದಾರೆ.,1,"ಕೊಳ, ನದಿ ಜಲಪ್ರದೇಶವಿರುವ ಪುಣ್ಯ ಕ್ಷೇತ್ರ",A holy place with pond and river water area
ತೀರ್ಥ,ಯಾವುದಾದ್ರೂ ತೀರ್ಥ ಕ್ಷೇತ್ರಕ್ಕೆ ತೆರಳುವ ಸಾಧ್ಯತೆ ಇದೆ.,1,"ಕೊಳ, ನದಿ ಜಲಪ್ರದೇಶವಿರುವ ಪುಣ್ಯ ಕ್ಷೇತ್ರ",A holy place with pond and river water area
ತೀರ್ಥ,ಹಾಗೆಯೇ ದಕ್ಷಿಣ ಭಾರತದ ಪ್ರಸಿದ್ದ ತೀರ್ಥ ಕ್ಷೇತ್ರಗಳಾದ,1,"ಕೊಳ, ನದಿ ಜಲಪ್ರದೇಶವಿರುವ ಪುಣ್ಯ ಕ್ಷೇತ್ರ",A holy place with pond and river water area
ತೀರ್ಥ,"ಈ ಹಿನ್ನೆಲೆಯಲ್ಲಿ ಪಂಚ ತೀರ್ಥ ಸಪ್ತ ಕ್ಷೇತ್ರ ರಥಯಾತ್ರೆಗೆ ಭಾರತೀಯ ಜನಾತ ಪಾರ್ಟಿ ಬೆಂಬಲ ನೀಡುತ್ತಿದ್ದು, ರಥಯಾತ್ರೆ ಸಂದರ್ಭ ಆಯಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬಿಜೆಪಿ ಕಾರ್ಯಕರ್ತರು ಪಾಲ್ಗೊಂಡು ಹೋರಾಟಕ್ಕೆ ಬೆಂಬಲ ವ್ಯಕ್ತಪಡಿಸಲಿದ್ದಾರೆ ಎಂದರು.",1,"ಕೊಳ, ನದಿ ಜಲಪ್ರದೇಶವಿರುವ ಪುಣ್ಯ ಕ್ಷೇತ್ರ",A holy place with pond and river water area
ತೀರ್ಥ,ರಾಷ್ಟ್ರಕೂಟರು ಈ ಊರನ್ನು ಆಳುತ್ತಿದ್ದಾಗ ಮುಳಗುಂದ ಜೈನರ ತೀರ್ಥ ಕ್ಷೇತ್ರವಾಗಿತ್ತು.,1,"ಕೊಳ, ನದಿ ಜಲಪ್ರದೇಶವಿರುವ ಪುಣ್ಯ ಕ್ಷೇತ್ರ",A holy place with pond and river water area
ತೀರ್ಥ,ಹಿರಿಯರ ತೀರ್ಥ ಯಾತ್ರೆಗೆ ಏರ್ಪಾಟು ಮಾಡುವಿರಿ.,1,"ಕೊಳ, ನದಿ ಜಲಪ್ರದೇಶವಿರುವ ಪುಣ್ಯ ಕ್ಷೇತ್ರ",A holy place with pond and river water area
ತೀರ್ಥ,"ಡೆಹರಾಡೂನ್‌,ಮೇ 9-ಸುಪ್ರಸಿದ್ಧ, ಹಿಂದುಗಳ ಪಾಲಿನ ಪವಿತ್ರ ತೀರ್ಥ ಕ್ಷೇತ್ರಗಳಲ್ಲಿ ಒಂದಾಗಿರುವ ಕೇದಾರನಾಥ ದೇಗುಲದ ಬಾಗಿಲನ್ನು ಆರು ತಿಂಗಳ ನಂತರ ಮತ್ತೆ ತೆರೆಯಲಾಗಿದೆ.",1,"ಕೊಳ, ನದಿ ಜಲಪ್ರದೇಶವಿರುವ ಪುಣ್ಯ ಕ್ಷೇತ್ರ",A holy place with pond and river water area
ತೀರ್ಥ,ಭದ್ರಾಚಲಂ ದೇವಸ್ಥಾನ : ಭದ್ರಾಚಲಂ ಭಾರತದ ದಕ್ಷಿಣ ಭಾಗದ ತೆಲಂಗಾಣ ರಾಜ್ಯದ ಖಮ್ಮಮ್ ಜಿಲ್ಲೆಯಲ್ಲಿರುವ ಒಂದು ಸಣ್ಣ ಪಟ್ಟಣ ಹಾಗೂ ಪ್ರಬುದ್ಧ ತೀರ್ಥ ಕ್ಷೇತ್ರ.,1,"ಕೊಳ, ನದಿ ಜಲಪ್ರದೇಶವಿರುವ ಪುಣ್ಯ ಕ್ಷೇತ್ರ",A holy place with pond and river water area
ತೀರ್ಥ,ತೀರ್ಥ ಕ್ಷೇತ್ರಗಳಿಗೆ ಯಾತ್ರೆ ಮಾಡುವ ಯೋಗ ಇದೆ ಜೊತೆಗೆ ನಿಮಗೆ ಪುಣ್ಯ ಲಭ್ಯ ಆಗುತ್ತದೆ.,1,"ಕೊಳ, ನದಿ ಜಲಪ್ರದೇಶವಿರುವ ಪುಣ್ಯ ಕ್ಷೇತ್ರ",A holy place with pond and river water area
ತೀರ್ಥ,ಬುಧವಾರ ಕೇಂದ್ರ ಸರ್ಕಾರ ರಾಮ ಮಂದಿರ ನಿರ್ಮಾಣ ಸಂಬಂಧ ಸುಪ್ರೀಂ ನಿರ್ದೇಶನದಂತೆ ಶ್ರೀರಾಮ ಜನ್ಮಭೂಮಿ ತೀರ್ಥ ಕ್ಷೇತ್ರ ಹೆಸರಿನ ಟ್ರಸ್ಟ್ ಸ್ಥಾಪಿಸಿತ್ತು.,1,"ಕೊಳ, ನದಿ ಜಲಪ್ರದೇಶವಿರುವ ಪುಣ್ಯ ಕ್ಷೇತ್ರ",A holy place with pond and river water area
ತೀರ್ಥ,ಮಹರ್ಷಿ ವಾಲ್ಮೀಕಿಗೆ ಸಮರ್ಪಿಸಲಾಗಿರುವ ಭಗವಾನ್ ವಾಲ್ಮೀಕಿ ತೀರ್ಥ ಸ್ಥಳವು ಅಮೃತಸರದಿಂದ 11 ಕಿ.,1,"ಕೊಳ, ನದಿ ಜಲಪ್ರದೇಶವಿರುವ ಪುಣ್ಯ ಕ್ಷೇತ್ರ",A holy place with pond and river water area
ತೀರ್ಥ,ಸನಾತನ ಧರ್ಮದ ಅಷ್ಟೂ ತೀರ್ಥ ಕ್ಷೇತ್ರಗಳ ರಾಜ ಈ ಪ್ರಯಾಗ.,1,"ಕೊಳ, ನದಿ ಜಲಪ್ರದೇಶವಿರುವ ಪುಣ್ಯ ಕ್ಷೇತ್ರ",A holy place with pond and river water area
ತೀರ್ಥ,ಕಂಖಲ : ವಾಯು ಪುರಾಣ ಹಾಗೂ ಮಹಾಭಾರತದಲ್ಲಿ ಕನಖಲ ಎಂದು ಕರೆಯಲ್ಪಟ್ಟಿದ್ದ ಈ ಸ್ಥಳವು ಉತ್ತರಾಖಂಡ ರಾಜ್ಯದ ಪ್ರಸಿದ್ಧ ತೀರ್ಥ ಕ್ಷೇತ್ರ ಹರಿದ್ವಾರದಲ್ಲಿದೆ.,1,"ಕೊಳ, ನದಿ ಜಲಪ್ರದೇಶವಿರುವ ಪುಣ್ಯ ಕ್ಷೇತ್ರ",A holy place with pond and river water area
